track_id,track_name,track_artist,track_url
7b4fxkOA4NDr4tDylrb10K,Overdose,natori,https://open.spotify.com/track/7b4fxkOA4NDr4tDylrb10K
68r87x3VZdAMhv8nBVuynz,Queencard,(G)I-DLE,https://open.spotify.com/track/68r87x3VZdAMhv8nBVuynz
6JIm38KbaDGfi65VGETDi9,Ordinary Confession,Lee Mujin,https://open.spotify.com/track/6JIm38KbaDGfi65VGETDi9
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,https://open.spotify.com/track/6wf7Yu7cxBSPrRlWeSeK0Q
2W8UduoifU1zgjKZlfY79S,Love Me Like This,NMIXX,https://open.spotify.com/track/2W8UduoifU1zgjKZlfY79S
4xdBrk0nFZaP54vvZj0yx7,HOT TO GO!,Chappell Roan,https://open.spotify.com/track/4xdBrk0nFZaP54vvZj0yx7
6Qvwt9H76n1FfWyw5aT6JJ,apart of me,Takayoshi,https://open.spotify.com/track/6Qvwt9H76n1FfWyw5aT6JJ
1lvK8Y6Zt4od4CWj82rLhE,feel the same,The Millennial Club,https://open.spotify.com/track/1lvK8Y6Zt4od4CWj82rLhE
0XrDEv1Xe0ZQsS6AmPn04c,Baddie,IVE,https://open.spotify.com/track/0XrDEv1Xe0ZQsS6AmPn04c
2U6mFmBDjaAu6oCCDRpRet,斜陽,ヨルシカ,https://open.spotify.com/track/2U6mFmBDjaAu6oCCDRpRet
04dsLeipiUTv5FWadYyYES,ed,Kaution,https://open.spotify.com/track/04dsLeipiUTv5FWadYyYES
7FrabSVdfcPggA25gq3LJU,With you,Huh Gak,https://open.spotify.com/track/7FrabSVdfcPggA25gq3LJU
0GWNtMohuYUEHVZ40tcnHF,SPECIALZ,King Gnu,https://open.spotify.com/track/0GWNtMohuYUEHVZ40tcnHF
6ZKajrGrRN4SU87tPVmSv4,Black Sorrow (VIVINOS - ALNST Original Soundtrack Part.4),PARK BYEONG HOON,https://open.spotify.com/track/6ZKajrGrRN4SU87tPVmSv4
0jYN8yREKgmXjKkVBfB198,Eternal love,BOL4,https://open.spotify.com/track/0jYN8yREKgmXjKkVBfB198
